x,y,z
46,83,85.50826394772456
46,84,85.44693609498198
46,85,85.15485255062565
46,86,84.69518639516176
46,87,84.12903640202073
46,88,83.51003788642747
46,89,82.88106338008261
46,90,82.27292109470082
46,91,81.70456948210884
46,92,81.18431705491098
46,93,80.7113701912612
46,94,80.2717072015963
46,95,79.83339990661077
46,96,79.35666671300964
46,97,78.80327873339427
46,98,78.14247224787265
46,99,77.3544552935301
47,0,36.997500687426665
47,1,39.84258789048789
47,2,42.76444550043097
47,3,45.66079741109694
47,4,48.4366724056636
47,5,51.00765630033638
47,6,53.302465680360285
47,7,55.26482411741034
47,8,56.854658643799425
47,9,58.048378089538666
47,10,58.831875939378314
47,11,59.192308830052184
47,12,59.12483743959389
47,13,58.63890015629747
47,14,57.7609210128726
47,15,56.53396185925977
47,16,55.01460857913722
47,17,53.267150071310226
47,18,51.3575517184361
47,19,49.359158367875125
47,20,47.35638720645282
47,21,45.44118970850147
47,22,43.7083898355002
47,23,42.250338443580475
47,24,41.15120198140531
47,25,40.48115635172621
47,26,40.2905625852535
47,27,40.605624960914525
47,28,41.426686696008915
47,29,42.729277902768004
47,30,44.46738241038382
47,31,46.577962562047404
47,32,48.98574245205677
47,33,51.607542255215996
47,34,54.35586157851637
47,35,57.14177797933052
47,36,59.878380741544646
47,37,62.48519850236979
47,38,64.89129419849064
47,39,67.0307784746534
47,40,68.8385715353207
47,41,70.25480150894705
47,42,71.22866474603144
47,43,71.71946680702702
47,44,71.69368964945404
47,45,71.11738113193974
47,46,69.95686816936647
47,47,68.19892675783552
47,48,65.85776754062582
47,49,62.975951821899116
47,50,59.62375604450331
47,51,55.89702901861067
47,52,51.913635236719195
47,53,47.80864006796362
47,54,43.728447968009846
47,55,39.82415248992868
47,56,36.244397058984234
47,57,33.12807868790939
47,58,30.597253664504514
47,59,28.750622916782508
47,60,27.65798822507708
47,61,27.35607808536507
47,62,27.846132760096218
47,63,29.093621074500554
47,64,31.030434792607625
47,65,33.559865740948275
47,66,36.56460540554673
47,67,39.91804041578105
47,68,43.498814550458434
47,69,47.20711925212852
47,70,50.97149384061812
47,71,54.740059107757034
47,72,58.471501221920434
47,73,62.128040072690126
47,74,65.67081741341264
47,75,69.05741100342375
47,76,72.24116171328248
47,77,75.17208624823552
47,78,77.7992445810285
47,79,80.07449669805517
47,80,81.95753015531689
47,81,83.42174612364028
47,82,84.4599978013579
47,83,85.08848792344713
47,84,85.3469454967216
47,85,85.29413709654195
47,86,84.99965048807361
47,87,84.53448870302125
47,88,83.96314773475156
47,89,83.33865924799699
47,90,82.70069033590636
47,91,82.07586180527571
47,92,81.47930265563879
47,93,80.91674245528584
47,94,80.38514492020722
47,95,79.8661907185303
47,96,79.32940803152017
47,97,78.74191539382731
47,98,78.07499842500606
47,99,77.3081135538114
48,0,40.83556377734219
48,1,43.74834809569101
48,2,46.69887416207102
48,3,49.58216490331964
48,4,52.30160623683434
48,5,54.77211137452712
48,6,56.92259911469096
48,7,58.69777833844311
48,8,60.059265685223906
48,9,60.98606063921261
48,10,61.47112717564541
48,11,61.511182673836934
48,12,61.10955741066898
48,13,60.28271306768292
48,14,59.063384890779865
48,15,57.5006823915965
48,16,55.65740561006406
48,17,53.60458861541257
48,18,51.41465533559514
48,19,49.165110452703644
48,20,46.94359417313932
48,21,44.84446280873648
48,22,42.963861338753404
48,23,41.394108426085616
48,24,40.21770475490371
48,25,39.500862261061236
48,26,39.28750025951456
48,27,39.59556506412275
48,28,40.4163514236069
48,29,41.71663791151626
48,30,43.44277020942038
48,31,45.52551657945979
48,32,47.88467894298532
48,33,50.43289120728865
48,34,53.07850204969208
48,35,55.72847820398622
48,36,58.29303888765055
48,37,60.6899400548027
48,38,62.8477351996334
48,39,64.7011288925757
48,40,66.18597145974186
48,41,67.24449990000493
48,42,67.83036328380747
48,43,67.91079768975416
48,44,67.46480843133847
48,45,66.4762866734184
48,46,64.92605140819447
48,47,62.8070395864914
48,48,60.13880331923484
48,49,56.96879350277811
48,50,53.37147446468546
48,51,49.44591817817762
48,52,45.311987387558446
48,53,41.10528173087735
48,54,36.971078548314566
48,55,33.05754927335057
48,56,29.50857285300623
48,57,26.45649979788969
48,58,24.015244566739543
48,59,22.274100148306893
48,60,21.292676620370152
48,61,21.09736440499357
48,62,21.679711737868715
48,63,22.997082953761172
48,64,24.975980136819377
48,65,27.51877083607914
48,66,30.512942196891
48,67,33.842700130119724
48,68,37.40412065366152
48,69,41.119502199739046
48,70,44.93787784217678
48,71,48.821206850286686
48,72,52.73469744944737
48,73,56.64156394385955
48,74,60.49925381729045
48,75,64.25800090514257
48,76,67.86101129145722
48,77,71.24602261045932
48,78,74.34810337687395
48,79,77.10369212602272
48,80,79.45594229909517
48,81,81.3612846354951
48,82,82.79655020807935
48,83,83.7650027168032
48,84,84.29876360218749
48,85,84.45550046249623
48,86,84.30948293478782
48,87,83.93992031389092
48,88,83.42055869921275
48,89,82.81310222579663
48,90,82.16469469573471
48,91,81.50828522205578
48,92,80.86458905170866
48,93,80.24456477628311
48,94,79.65173062570597
48,95,79.08013025581694
48,96,78.51003798784137
48,97,77.91512630261967
48,98,77.26975123822518
48,99,76.55349461443932
49,0,44.7255686605471
49,1,47.70006676907734
49,2,50.67378805501397
49,3,53.53950418732812
49,4,56.199330718811815
49,5,58.56777944912098
49,6,60.574127530051506
49,7,62.16410739444502
49,8,63.30095274239166
49,9,63.96585458032136
49,10,64.156873359066
49,11,63.88016609660429
49,12,63.147496205716
49,13,61.982404332186654
49,14,60.4238095359466
49,15,58.52656135698915
49,16,56.359173302856185
49,17,53.99871461110071
49,18,51.523609837380135
49,19,49.01551082776366
49,20,46.565232668109346
49,21,44.26952675174603
49,22,42.22590605039525
49,23,40.526821351375276
49,24,39.25314393393354
49,25,38.46684452863074
49,26,38.2051717348192
49,27,38.477794983001544
49,28,39.26725132211867
49,29,40.53215742928022
49,30,42.2119775866926
49,31,44.23200430420045
49,32,46.507586901110315
49,33,48.947226749197156
49,34,51.45506278516976
49,35,53.93511030429963
49,36,56.295802827713004
49,37,58.45397729672293
49,38,60.338467561930166
49,39,61.88576081101471
49,40,63.0337071416513
49,41,63.727221302260745
49,42,63.92437655120331
49,43,63.59961655838916
49,44,62.74295275475059
49,45,61.35409584963336
49,46,59.43158259745722
49,47,56.976437506132854
49,48,54.01307482431332
49,49,50.59313648292234
49,50,46.794393537470114
49,51,42.71811872028033
49,52,38.48505464721708
49,53,34.23016742549912
49,54,30.096435418323644
49,55,26.227974092696698
49,56,22.762839315784518
49,57,19.82588308150395
49,58,17.522057712328127
49,59,15.930577327763054
49,60,15.100348740794054
49,61,15.04707744880546
49,62,15.75252181078524
49,63,17.16715808099665
49,64,19.214768810140363
49,65,21.798233222862635
49,66,24.808993210791225
49,67,28.140392247935587
49,68,31.70400888233629
49,69,35.437871077500894
49,70,39.30493339457689
49,71,43.27972630804831
49,72,47.332393704820724
49,73,51.42709676009031
49,74,55.5192811787208
49,75,59.55408173231906
49,76,63.46740252177078
49,77,67.18819003681178
49,78,70.6417332617259
49,79,73.75399465160557
49,80,76.45710665410857
49,81,78.69613153407231
49,82,80.43673719143071
49,83,81.67240709856124
49,84,82.42852465421262
49,85,82.76040950555263
49,86,82.74444172297144
49,87,82.46502197542216
49,88,82.0022456324134
49,89,81.4239449352788
49,90,80.7827440261791
49,91,80.11662185673937
49,92,79.4510579434993
49,93,78.80157464243578
49,94,78.17631065865687
49,95,77.57753462662045
49,96,76.99728558292189
49,97,76.41733064719597
49,98,75.81631309765643
49,99,75.17489102325541
50,0,48.58340627733851
50,1,51.613881181219355
50,2,54.606427583752506
50,3,57.45192733500781
50,4,60.051504359699095
50,5,62.319450162706545
50,6,64.18547641933304
50,7,65.596310775488
50,8,66.51667864568631
50,9,66.92972830989639
50,10,66.83681558729269
50,11,66.25240228530987
50,12,65.19702103414232
50,13,63.70142618427684
50,14,61.810665601302986
50,15,59.58508941131396
50,16,57.09849003124295
50,17,54.4333232738864
50,18,51.673410685492655
50,19,48.90443531930748
50,20,46.22032881463325
50,21,43.72023628816379
50,22,41.50319434926507
50,23,39.66218502435617
50,24,38.27633827618682
50,25,37.40309479227402
50,26,37.07283314057827
50,27,37.286964437548676
50,28,38.019569415844785
50,29,39.22163532491796
50,30,40.8263454025907
50,31,42.75396938675858
50,32,44.9155099769717
50,33,47.215178121849576
50,34,49.554062526220726
50,35,51.83462611808161
50,36,53.96447743793056
50,37,55.86038209259403
50,38,57.45220143620543
50,39,58.679443731495525
50,40,59.48326584486082
50,41,59.8120560499687
50,42,59.62850008898379
50,43,58.91373850410815
50,44,57.66748495804709
50,45,55.90308132169957
50,46,53.63663182912375
50,47,50.88030138744952
50,48,47.66281295189572
50,49,44.039068123213724
50,50,40.089041890309204
50,51,35.91498737725007
50,52,31.637247213157366
50,53,27.388873277906505
50,54,23.309319165310356
50,55,19.537523481886602
50,56,16.20474533099736
50,57,13.42754534628687
50,58,11.301326457311227
50,59,9.894858473082415
50,60,9.24623252761426
50,61,9.361708902072507
50,62,10.217368364025795
50,63,11.7597436660297
50,64,13.909155857982675
50,65,16.567103682465476
50,66,19.627636193036988
50,67,22.992538585347223
50,68,26.586332696214374
50,69,30.355601806583284
50,70,34.27160696542131
50,71,38.317688005235645
50,72,42.47153915552447
50,73,46.695962057110066
50,74,50.944397864990165
50,75,55.15983813357417
50,76,59.27427030807089
50,77,63.211575187714054
50,78,66.8913952923703
50,79,70.23383625152651
50,80,73.16513195626375
50,81,75.62441862515092
50,82,77.5714193674132
50,83,78.99390561585008
50,84,79.9124563614229
50,85,80.37940868898134
50,86,80.47054875088516
50,87,80.27182775957951
50,88,79.86617914848574
50,89,79.32472959157597
50,90,78.7034788039669
50,91,78.04392550785094
50,92,77.37547270539145
50,93,76.7180474998982
50,94,76.08421720379476
50,95,75.48105639433278
50,96,74.91018313418937
50,97,74.36309732739787
50,98,73.824090726734
50,99,73.27589297507613
51,0,52.33442577887144
51,1,55.414909852579456
51,2,58.42245450179986
51,3,61.24633497730839
51,4,63.786881190057905
51,5,65.95826995323195
51,6,67.6906596298958
51,7,68.9316952107407
51,8,69.64743357093718
51,9,69.82274836762463
51,10,69.4612683128785
51,11,68.58344939367822
51,12,67.2187451919826
51,13,65.40535345619728
51,14,63.19447586703723
51,15,60.651791017561536
51,16,57.85599314556819
51,17,54.89432608895119
51,18,51.855332532513
51,19,48.82850318144959
51,20,45.91081186040688
51,21,43.203837465042085
51,22,40.80872982649594
51,23,38.81922994155549
51,24,37.312474897709606
51,25,36.341109750737374
51,26,35.928473597066095
51,27,36.06774530578621
51,28,36.724798493448006
51,29,37.84337480676929
51,30,39.35071071496374
51,31,41.16212476909405
51,32,43.184038959014636
51,33,45.31739921520647
51,34,47.4619643105143
51,35,49.51966515030845
51,36,51.39818962287043
51,37,53.015029020413785
51,38,54.30171649363368
51,39,55.201897661574606
51,40,55.66153489398813
51,41,55.63348671520376
51,42,55.085433232564874
51,43,54.0048924223817
51,44,52.400170850366955
51,45,50.29625096906325
51,46,47.72469363185931
51,47,44.71106483781573
51,48,41.288266614896656
51,49,37.513320757917214
51,50,33.467105947550806
51,51,29.251460794572637
51,52,24.98490928661961
51,53,20.797217522945353
51,54,16.823055936137997
51,55,13.195098519333357
51,56,10.036937027375664
51,57,7.456222057810102
51,58,5.5384637826009495
51,59,4.342295295554273
51,60,3.898888014653508
51,61,4.210540286373842
51,62,5.248052330187676
51,63,6.9517995205984775
51,64,9.236932430723982
51,65,12.002656425895502
51,66,15.145462237778013
51,67,18.575858133408268
51,68,22.226234631173863
51,69,26.045975768037692
51,70,30.010337950013465
51,71,34.10749014100235
51,72,38.32201901691525
51,73,42.6211209585928
51,74,46.95389970794709
51,75,51.26026461121511
51,76,55.47157828800468
51,77,59.51081641923054
51,78,63.29625530747702
51,79,66.74659259285683
51,80,69.78682437468005
51,81,72.35497631433223
51,82,74.40949784299899
51,83,75.93632622311979
51,84,76.95344447423106
51,85,77.51012049970781
51,86,77.67933326377695
51,87,77.54522351300731
51,88,77.190219444596
51,89,76.68612402956518
51,90,76.09052623630822
51,91,75.44724243519342
51,92,74.78866478257103
51,93,74.13839470002172
51,94,73.5133394754801
51,95,72.92501461867663
51,96,72.38033698818799
51,97,71.88014791496286
51,98,71.41586179535236
51,99,70.97331961698563
52,0,55.91545902347778
52,1,59.039206322693964
52,2,62.057845180209895
52,3,64.85924322906385
52,4,67.34306858638706
52,5,69.42343210311765
52,6,71.03090561376622
52,7,72.11394227007426
52,8,72.63975284922638
52,9,72.59469889398099
52,10,71.98425479108433
52,11,70.832385888674
52,12,69.17663720031987
52,13,67.0629866435573
52,14,64.54890347960406
52,15,61.70529097405861
52,16,58.615418816278904
52,17,55.37075678067117
52,18,52.0638614266971
52,19,48.78772026026508
52,20,45.64225380725581
52,21,42.731911648181935
52,22,40.16064125314214
52,23,38.02280126113254
52,24,36.393291944795294
52,25,35.319722074827865
52,26,34.81822815174955
52,27,34.87373719691587
52,28,35.44402995491737
52,29,36.46573279435097
52,30,37.860088829242436
52,31,39.53714728530058
52,32,41.399640650273014
52,33,43.34721217639091
52,34,45.279353803091375
52,35,47.098364203803946
52,36,48.71282496721069
52,37,50.041662559327236
52,38,51.01860074620224
52,39,51.59221767297456
52,40,51.71490076893252
52,41,51.34516024639453
52,42,50.45623311923234
52,43,49.04187659650673
52,44,47.118067997949815
52,45,44.719638523234565
52,46,41.890965652269735
52,47,38.67129516663107
52,48,35.09814173710597
52,49,31.229336846133766
52,50,27.145199361610928
52,51,22.945615594396408
52,52,18.745762440478202
52,53,14.670684324567318
52,54,10.849001708552489
52,55,7.406091051864848
52,56,4.457127888049161
52,57,2.1004288434754486
52,58,0.4128693798842846
52,59,-0.5504091305521257
52,60,-0.7609870191246841
52,61,-0.22245820615611933
52,62,1.028282186700828
52,63,2.9239304507207606
52,64,5.3738304907570615
52,65,8.27509955220188
52,66,11.527651416206506
52,67,15.050318138791226
52,68,18.776405459168636
52,69,22.654667866352206
52,70,26.66111863523348
52,71,30.78585039415827
52,72,35.01783568373305
52,73,39.331577250711106
52,74,43.67831313496959
52,75,47.994255075157895
52,76,52.20854312252571
52,77,56.24520809223982
52,78,60.02542393113571
52,79,63.47093644845657
52,80,66.50983641071583
52,81,69.08319709741426
52,82,71.1520043994436
52,83,72.70345643602852
52,84,73.75479547128913
52,85,74.35240280895302
52,86,74.56499314657191
52,87,74.47243152880812
52,88,74.15405583454579
52,89,73.68027135188991
52,90,73.10884798292824
52,91,72.48499328157997
52,92,71.8433611421195
52,93,71.21046710932227
52,94,70.60666870176209
52,95,70.0474025869498
52,96,69.54364165295587
52,97,69.10165856442045
52,98,68.7204857746796
52,99,68.39018863148505
53,0,59.27908716393091
53,1,62.43682510375835
53,2,65.46105500273225
53,3,68.23847117531223
53,4,70.66805989834765
53,5,72.66369388433955
53,6,74.1561755904101
53,7,75.09462817535916
53,8,75.44723795800465
53,9,75.2016258375931
53,10,74.36483596598265
53,11,72.96294496561498
53,12,71.03918239036207
53,13,68.64752046837017
53,14,65.85190693732861
53,15,62.72843610157442
53,16,59.36467226183682
53,17,55.85577342025878
53,18,52.2975911787458
53,19,48.786245321863845
53,20,45.4246620416037
53,21,42.32112312811661
53,22,39.582479993164895
53,23,37.303499106458034
53,24,35.556613298543056
53,25,34.384157156748444
53,26,33.794861687597994
53,27,33.76526333406217
53,28,34.244931797301206
53,29,35.163143793222254
53,30,36.434724314306564
53,31,37.9653072628889
53,32,39.65602214086155
53,33,41.406289848217256
53,34,43.11619565032807
53,35,44.68918758162113
53,36,46.03543404406375
53,37,47.07588998187563
53,38,47.746877206040764
53,39,48.00220107018718
53,40,47.80227250116063
53,41,47.11261196768805
53,42,45.912752929125325
53,43,44.20273463753025
53,44,42.00547319092954
53,45,39.364061445935135
53,46,36.333170434689144
53,47,32.964146197584306
53,48,29.299690052010863
53,49,25.397062396776956
53,50,21.334439233057896
53,51,17.208113091059744
53,52,13.1283098041769
53,53,9.21388147462633
53,54,5.586148722826959
53,55,2.362233796265585
53,56,-0.3516714779924257
53,57,-2.4640682494517137
53,58,-3.898436211968068
53,59,-4.601266623514075
53,60,-4.549891930396239
53,61,-3.756241250350616
53,62,-2.266375182117322
53,63,-0.15578364530177424
53,64,2.479489973589377
53,65,5.535760256081343
53,66,8.918234029569145
53,67,12.549998174470133
53,68,16.36011421753759
53,69,20.294722966125317
53,70,24.328343168631786
53,71,28.451038019405363
53,72,32.65441041324506
53,73,36.919339500599314
53,74,41.20533295147415
53,75,45.44969724214233
53,76,49.58094135013908
53,77,53.52393861316526
53,78,57.20287707815896
53,79,60.545111673370485
53,80,63.48566105760231
53,81,65.97229326878079
53,82,67.97157599939892
53,83,69.47425903355173
53,84,70.49820755335165
53,85,71.08722601521295
53,86,71.30506426096406
53,87,71.2259053902144
53,88,70.92436693093457
53,89,70.46802157341165
53,90,69.91375168757182
53,91,69.30738561831252
53,92,68.68518637546669
53,93,68.07587290503442
53,94,67.50236429508081
53,95,66.98289552323294
53,96,66.53141757275226
53,97,66.15729765909875
53,98,65.86422082913553
53,99,65.64717463748786
54,0,62.401742869350954
54,1,65.58017435496579
54,2,68.60044970978473
54,3,71.3486773549518
54,4,73.72367596140839
54,5,75.63936388040261
54,6,77.02660824834379
54,7,77.83462122364111
54,8,78.03200093609244
54,9,77.60731939153467
54,10,76.56893882872141
54,11,74.94457201404214
54,12,72.78046880997925
54,13,70.13763749465582
54,14,67.08681008873742
54,15,63.70931006387019
54,16,60.09675689204828
54,17,56.34747332751622
54,18,52.5598896056234
54,19,48.832901226401106
54,20,45.27311554328112
54,21,41.99325267538762
54,22,39.10285682747168
54,23,36.696878962039534
54,24,34.84503982580289
54,25,33.58411889602302
54,26,32.91513056909535
54,27,32.805871791994065
54,28,33.19724400259715
54,29,34.01064529671271
54,30,35.155444087747554
54,31,36.53493838291544
54,32,38.049700893545364
54,33,39.599740520013356
54,34,41.08646187126742
54,35,42.41509900422298
54,36,43.49795610064072
54,37,44.25847347639869
54,38,44.63589022893524
54,39,44.58898144981028
54,40,44.087465634617345
54,41,43.10540880730287
54,42,41.629561531980336
54,43,39.66647700691228
54,44,37.24548014640324
54,45,34.41655859336451
54,46,31.242395974554093
54,47,27.7839269136607
54,48,24.089006048617463
54,49,20.213037465171414
54,50,16.230404770502957
54,51,12.232107982905458
54,52,8.321781331111985
54,53,4.610610832220541
54,54,1.2114094838350589
54,55,-1.7677283278592846
54,56,-4.226090431060626
54,57,-6.070091498090704
54,58,-7.223550666976664
54,59,-7.638045471699506
54,60,-7.299226109934008
54,61,-6.228894225941602
54,62,-4.482785507132963
54,63,-2.1440859733867548
54,64,0.687210274403725
54,65,3.908922996805039
54,66,7.432029398733075
54,67,11.176867183336828
54,68,15.066652632817032
54,69,19.043628427843288
54,70,23.079431992916533
54,71,27.162957885748447
54,72,31.287424530495993
54,73,35.43910009394538
54,74,39.58727890819566
54,75,43.67730683978942
54,76,47.64008575274036
54,77,51.40372471597101
54,78,54.89711832028825
54,79,58.053673774118565
54,80,60.81565524959062
54,81,63.13890939306938
54,82,64.99751411822784
54,83,66.3874677595714
54,84,67.32833318352428
54,85,67.8618210973502
54,86,68.0466836966
54,87,67.95094923727413
54,88,67.6437459500764
54,89,67.18895018259225
54,90,66.64175569212577
54,91,66.04791221007298
54,92,65.44462977783138
54,93,64.86210102496221
54,94,64.32491518415618
54,95,63.8529897257478
54,96,63.4618808414057
54,97,63.162445085479476
54,98,62.95985133867626
54,99,62.8517877953583
55,0,65.28124298358591
55,1,68.46402075728464
55,2,71.46738617034777
55,3,74.17737571240167
55,4,76.4931490747008
55,5,78.32920100300183
55,6,79.61703094432704
55,7,80.3063651907084
55,8,80.36603316670264
55,9,79.78459737829473
55,10,78.5708177646113
55,11,76.75361977679935
55,12,74.38100637426302
55,13,71.51832296438184
55,14,68.24307226058653
55,15,64.64191722532834
55,16,60.81033083490462
55,17,56.849283362378074
55,18,52.85909045603634
55,19,48.941378254307665
55,20,45.20746041905913
55,21,41.774418744567114
55,22,38.75421149419134
55,23,36.2417037930444
55,24,34.30359380709393
55,25,32.97071021973365
55,26,32.23583995997007
55,27,32.05737686142552
55,28,32.367013531417825
55,29,33.07947451634784
55,30,34.10057626452112
55,31,35.332240396049826
55,32,36.67525683801356
55,33,38.0308976632064
55,34,39.30245515609374
55,35,40.39742290899102
55,36,41.2306315067463
55,37,41.72831536944193
55,38,41.832842246435064
55,39,41.50737014320119
55,40,40.73137373838634
55,41,39.489164320017046
55,42,37.775821377189146
55,43,35.60484751619214
55,44,33.01166722851147
55,45,30.05203928665191
55,46,26.794649219185445
55,47,23.307285395653608
55,48,19.642040390522602
55,49,15.851296797314959
55,50,12.003992447167526
55,51,8.184132861724233
55,52,4.487127237699919
55,53,1.0150519136326785
55,54,-2.128840432188621
55,55,-4.841718448647544
55,56,-7.019139066904106
55,57,-8.566441715783203
55,58,-9.411559393213512
55,59,-9.513936699939354
55,60,-8.86925020326948
55,61,-7.5098019211275435
55,62,-5.500569151326598
55,63,-2.930984730830687
55,64,0.09740344530526102
55,65,3.4866549159373648
55,66,7.14866868359378
55,67,10.996911041298269
55,68,14.948824052082852
55,69,18.94210562939667
55,70,22.944854561877833
55,71,26.944335882190913
55,72,30.93498319228252
55,73,34.907999891002376
55,74,38.84212572739329
55,75,42.69537480546576
55,76,46.405883956246484
55,77,49.90733366690222
55,78,53.135440994103924
55,79,56.03144782759154
55,80,58.54600640974802
55,81,60.64318465829908
55,82,62.30412951408921
55,83,63.529698188436015
55,84,64.34121317083793
55,85,64.77864774696569
55,86,64.89616713762783
55,87,64.75587397776631
55,88,64.42130804787361
55,89,63.95224240048896
55,90,63.40159238242667
55,91,62.814365136289524
55,92,62.22801159644524
55,93,61.67341465570345
55,94,61.17590933690764
55,95,60.755969288882646
55,96,60.42939164162437
55,97,60.20688915509359
55,98,60.09304094668224
55,99,60.08500937084641
56,0,67.93068082580706
56,1,71.0995694758818
56,2,74.07081882232234
56,3,76.73086778219928
56,4,78.97966816042472
56,5,80.73275120869017
56,6,81.92274612304259
56,7,82.50045229649582
56,8,82.43556855134372
56,9,81.71717435599635
56,10,80.35404127451163
56,11,78.37482867135134
56,12,75.8281052247867
56,13,72.78114357708867
56,14,69.31649154103886
56,15,65.5262615567
56,16,61.50961269184445
56,17,57.369646198788814
56,18,53.20795547569226
56,19,49.12955180335583
56,20,45.250965810706994
56,21,41.69327696650152
56,22,38.570500969724904
56,23,35.97704439876859
56,24,33.97612677231747
56,25,32.59201385766328
56,26,31.808465844422194
56,27,31.57416911069477
56,28,31.813054419836206
56,29,32.434700582011715
56,30,33.342234521790125
56,31,34.43697469439055
56,32,35.62058577234663
56,33,36.79612109510067
56,34,37.86915635527444
56,35,38.74974601548413
56,36,39.355474095224096
56,37,39.615526327490755
56,38,39.47547442049393
56,39,38.902274954805776
56,40,37.884318025734665
56,41,36.41783605733598
56,42,34.50755421374923
56,43,32.17458212346732
56,44,29.46037854449166
56,45,26.42562100024004
56,46,23.143289703871034
56,47,19.685444787268352
56,48,16.106772053565038
56,49,12.45552412662041
56,50,8.793608406465982
56,51,5.196393145253143
56,52,1.7494855165968914
56,53,-1.4554809840804026
56,54,-4.321689016274554
56,55,-6.741944096874491
56,56,-8.609324610720666
56,57,-9.832199330437938
56,58,-10.34569338096641
56,59,-10.11909222510527
56,60,-9.15894893619329
56,61,-7.507802958934125
56,62,-5.23853503735921
56,63,-2.4444731030439435
56,64,0.7745160942806741
56,65,4.3238354263516605
56,66,8.109576209944251
56,67,12.038258746659888
56,68,16.022126161436027
56,69,19.994284040941498
56,70,23.91923285598984
56,71,27.782698391578574
56,72,31.580425645084954
56,73,35.30853319818593
56,74,38.95497356651259
56,75,42.49165189992242
56,76,45.86951546528882
56,77,49.03040205896443
56,78,51.91871660517135
56,79,54.484997950572414
56,80,56.689242502436535
56,81,58.50414158963162
56,82,59.917811405608575
56,83,60.935485464527204
56,84,61.57961943772072
56,85,61.88804760864713
56,86,61.910276285169296
56,87,61.702567918711054
56,88,61.32286524995739
56,89,60.826580200383255
56,90,60.263845710570344
56,91,59.678267365469864
56,92,59.10680063789813
56,93,58.580232113310416
56,94,58.1237853720586
56,95,57.75726605741911
56,96,57.49500558575299
56,97,57.3460078591724
56,98,57.31340507367511
56,99,57.39344681677706
57,0,70.37279102285824
57,1,73.50890273930723
57,2,76.43176294800223
57,3,79.02869249528547
57,4,81.20086720736897
57,5,82.86527593502453
57,6,83.95611917622358
57,7,84.42575690938375
57,8,84.24531071175541
57,9,83.40501163886357
57,10,81.9143628240223
57,11,79.80215551563896
57,12,77.11634040795468
57,13,73.9237046358096
57,14,70.30854155161362
57,15,66.36751705149294
57,16,62.2033331102007
57,17,57.92070587869151
57,18,53.62224955350695
57,19,49.41741286444356
57,20,45.427786942573505
57,21,41.777990377834506
57,22,38.58361540104953
57,23,35.938055037362574
57,24,33.90033624246136
57,25,32.487406850399495
57,26,31.674226642855956
57,27,31.4011506060121
57,28,31.585364308027206
57,29,32.13211031952018
57,30,32.942651179062786
57,31,33.91840411009335
57,32,34.96242755407718
57,33,35.979903698056
57,34,36.87890973267714
57,35,37.57219090331081
57,36,37.980151889135335
57,37,38.0349401980378
57,38,37.685273425512264
57,39,36.90151271242633
57,40,35.678906312576764
57,41,34.026651105978665
57,42,31.960654696490813
57,43,29.510533758720044
57,44,26.72398499513939
57,45,23.6660538500504
57,46,20.412647783579157
57,47,17.03785261126724
57,48,13.596905312722093
57,49,10.132826798339291
57,50,6.6990610086383064
57,51,3.3608276756625273
57,52,0.19247473375265045
57,53,-2.72305878883677
57,54,-5.285379299668062
57,55,-7.383520919157913
57,56,-8.912532157359685
57,57,-9.787255472824501
57,58,-9.952333186579214
57,59,-9.388061820519624
57,60,-8.111885018401974
57,61,-6.175466854940677
57,62,-3.6574070718605824
57,63,-0.6517493878008729
57,64,2.745171676528674
57,65,6.435198519615906
57,66,10.31694092234218
57,67,14.290971812026594
57,68,18.26530972514734
57,69,22.16896873858032
57,70,25.963268039459987
57,71,29.632920272305533
57,72,33.17546787307761
57,73,36.5922622531914
57,74,39.88051291055586
57,75,43.025927649311065
57,76,45.995924955077655
57,77,48.74387138069865
57,78,51.22443531215235
57,79,53.398576115426934
57,80,55.2362431945355
57,81,56.71885215680146
57,82,57.84119138985713
57,83,58.612387907294
57,84,59.05561180565932
57,85,59.20637228639822
57,86,59.10955244286207
57,87,58.81565469569699
57,88,58.37693469853754
57,89,57.844077129218384
57,90,57.26382508411895
57,91,56.677644399725025
57,92,56.1212070392869
57,93,55.62386095669985
57,94,55.20848462776301
57,95,54.892562149475516
57,96,54.68877220638507
57,97,54.60480128651291
57,98,54.64249215245367
57,99,54.79738856827707
58,0,72.63411973011276
58,1,75.71932488248645
58,2,78.57775387146822
58,3,81.09814476102068
58,4,83.18335304080361
58,5,84.75224211183968
58,6,85.74099628935916
58,7,86.10397145635787
58,8,85.81419041968229
58,9,84.86357161687954
58,10,83.26295226401092
58,11,81.04193159857812
58,12,78.2485178775539
58,13,74.94851555637365
58,14,71.22453754391933
58,15,67.17398567619209
58,16,62.90243375208536
58,17,58.51571579326014
58,18,54.117892165767095
58,19,49.823608265901896
58,20,45.75904980292172
58,21,42.05180827556475
58,22,38.81838318411515
58,23,36.150395374323296
58,24,34.10235316821361
58,25,32.68450165627486
58,26,31.863766337552292
58,27,31.572725507814575
58,28,31.72261681305656
58,29,32.21527548019577
58,30,32.95093046573043
58,31,33.8317038739315
58,32,34.76241376515355
58,33,35.65054536002068
58,34,36.40672378552277
58,35,36.946354456281
58,36,37.19258277955892
58,37,37.08039422097504
58,38,36.5614721364869
58,39,35.60929632118816
58,40,34.22365589735635
58,41,32.425923722141704
58,42,30.244925553829717
